884	787	1002	925	4	32	2	0	10	10	1	6	32	49	2	4	9	49	3	49
877	827	973	815	6	25	0	3	14	1	0	12	41	21	0	9	11	44	1	41
942	921	1024	997	0	4	0	0	7	3	0	0	43	37	0	0	2	30	0	16
958	911	1002	966	0	6	0	1	3	12	1	11	26	33	1	2	2	34	1	34
968	935	1024	975	0	7	0	0	4	9	0	24	31	34	0	2	1	19	0	15
920	819	977	954	3	8	0	0	5	11	0	8	35	48	0	5	6	41	1	30
954	896	966	905	1	5	2	0	3	8	2	13	22	25	17	15	3	33	2	36
959	936	996	933	0	11	0	1	21	3	4	16	24	20	11	18	9	34	1	35
974	908	952	929	1	9	2	0	4	14	10	19	26	28	25	22	1	45	6	33
985	980	992	967	0	4	0	3	1	0	0	2	22	7	20	20	0	17	0	20
953	901	1004	990	2	11	0	2	6	5	3	1	24	38	4	3	3	40	0	24
959	935	1024	965	0	15	0	8	5	3	0	0	33	22	0	2	0	22	0	40
927	906	1022	987	2	3	0	0	7	5	0	0	45	46	0	0	2	27	0	31
891	852	896	938	0	9	0	1	2	25	36	14	47	38	18	8	1	29	18	8
855	880	961	858	5	28	0	2	5	13	6	36	29	34	16	22	19	33	3	24
905	830	925	980	0	4	0	0	5	35	26	15	47	53	16	8	3	30	17	8
932	856	1001	946	2	1	0	0	4	23	0	20	36	55	0	10	4	30	0	36
951	868	1023	949	0	5	0	0	4	22	0	22	28	51	0	11	3	34	0	35
938	848	1008	951	2	5	0	0	3	25	0	24	37	58	0	10	3	33	0	33
928	835	1015	932	1	9	0	0	5	19	0	10	37	60	0	5	2	39	0	46
927	836	1006	935	0	8	0	0	11	20	0	4	27	49	3	2	6	43	0	44
936	847	1024	945	3	6	0	0	4	20	0	9	38	57	0	5	1	41	0	46
961	865	997	951	0	5	0	0	8	14	2	4	27	41	2	2	4	55	1	48
964	853	1024	956	0	7	0	3	9	11	0	6	28	54	0	4	2	45	0	48
953	870	1024	953	2	5	0	12	4	11	0	3	31	47	0	5	3	57	0	48
927	860	1024	942	5	8	0	0	1	21	0	28	40	58	0	14	3	31	0	31
935	854	1024	950	1	5	0	0	5	21	0	28	41	56	0	14	2	37	0	28
924	838	1024	945	3	7	0	0	6	25	0	22	43	58	0	11	4	40	0	34
