888	870	803	851	16	5	23	6	9	10	8	19	31	29	33	31	20	18	35	39
958	959	948	954	0	1	1	0	3	1	11	5	20	19	27	27	18	19	24	15
938	973	938	966	11	0	10	0	15	4	10	13	28	9	21	27	12	16	11	1
942	957	949	955	12	1	20	0	4	2	1	6	26	22	20	25	9	18	8	13
883	954	904	902	5	7	18	16	16	2	0	9	32	8	25	27	38	34	24	39
872	901	934	889	19	1	2	0	3	10	7	21	29	24	19	30	32	34	7	24
928	957	969	966	0	0	0	0	7	2	4	10	27	13	22	22	33	23	6	5
923	930	934	929	1	1	20	6	6	3	5	9	26	18	31	27	37	31	16	30
933	949	913	931	6	1	7	4	2	10	13	10	27	12	26	27	17	32	43	35
912	926	913	918	12	4	7	6	9	7	11	13	26	18	27	27	35	38	31	37
946	974	966	969	4	5	4	7	12	0	4	4	16	11	9	10	22	18	8	16
950	984	991	989	5	1	2	2	5	1	4	1	20	2	8	6	18	12	1	13
927	945	916	938	0	0	8	2	2	4	8	5	27	22	27	26	15	19	28	15
955	937	945	952	0	1	0	2	2	2	13	4	20	19	26	26	21	42	17	18
857	850	840	872	2	8	5	5	5	4	9	6	29	30	30	31	49	45	50	40
872	878	868	870	4	10	4	8	5	4	6	5	30	27	28	29	47	48	50	47
872	871	859	866	1	2	6	10	4	2	9	7	29	30	26	30	54	52	48	45
902	896	886	893	5	4	11	9	10	5	12	6	27	27	29	26	46	50	44	49
905	905	874	902	0	6	8	5	10	4	10	6	27	27	28	27	45	51	52	35
906	920	887	898	0	3	6	7	6	3	12	12	27	22	28	28	37	44	57	48
872	984	898	916	2	6	3	4	7	1	4	4	27	13	27	28	54	4	39	14
875	982	875	958	1	4	6	1	6	3	12	7	28	16	29	29	57	4	66	3
925	915	923	930	1	8	2	3	3	6	6	7	23	28	26	23	36	40	31	31
931	963	927	926	0	0	1	1	4	0	8	8	29	11	28	29	29	30	28	27
914	957	920	928	4	5	0	4	11	0	14	6	29	15	30	29	39	29	34	33
904	922	925	925	1	3	4	4	11	5	13	12	28	24	23	25	48	41	41	40
908	911	919	908	6	6	6	5	4	2	7	7	26	29	21	22	47	44	40	49
902	891	884	883	3	5	8	5	5	5	12	5	28	24	28	28	46	48	50	46
